01000000003401X01       375209595MA
32000000008601X42       424919595AD
32000000008601X46        2792959571
32000000008601Z01       40619959571
32000000008601Z02        1462959571
32000000008601Z03       10417959571
32000000008601Z04         756959571
32000000008601Z05        1759959571
32000000008601Z06         612959571
32000000008601Z08    11178438959571
32000000008601Z09      504433959571
32000000008601Z10      952635959571
32000000008601Z11     1615390959571
32000000008601Z72       36759959571
32000000008601Z73      120714959571
32000000008601Z75       19847959571
32000000008601Z76       20772959571
32000000008601Z77      338557959571
32000000008601Z78     1769384959571
32000000008601Z79      332894959571
32000000008601Z81     3058205959571
32000000008601Z82        2792959571
32000000008601Z88      148827959571
32000000008601Z89      723985959571
32000000008601Z93        9333959571
32000000008601Z96       18098959571
32000000008601Z99       82277959571
32000000008602X02         276959571
32000000008602X06        1883959571
32000000008602X08        1649959571
32000000008602X11        1962959571
32000000008602X12           29595AD
32000000008602X21         294959571
32000000008602X30        9504959571
32000000008602X33        3925959571
32000000008602X40        7589959571
32000000008602X41        8250959571
32000000008602Z01          80959571
32000000008602Z02           9959571
32000000008602Z03          42959571
32000000008602Z04           1959571
32000000008602Z05          18959571
32000000008602Z08      134668959571
32000000008602Z09        3327959571
32000000008602Z10       31111959571
32000000008602Z72         222959571
32000000008602Z73        1349959571
32000000008602Z76          80959571
32000000008602Z77        7650959571
32000000008602Z78       12457959571
32000000008602Z79        7589959571
32000000008602Z81       25637959571
32000000008602Z88         294959571
32000000008602Z89        55799595AD
32000000008602Z93          16959571
32000000008602Z96          78959571
32000000008602Z99        1883959571
32000000008603X06         500959571
32000000008603X08         549959571
32000000008603X11          50959571
32000000008603X21          59959571
32000000008603X30        2743959571
32000000008603X33         887959571
32000000008603X40        2323959571
32000000008603X41        3350959571
32000000008603Z01        7522959571
32000000008603Z03          42959571
32000000008603Z08        4200959571
32000000008603Z72          979595MA
32000000008603Z73         438959571
32000000008603Z76        7522959571
32000000008603Z77        2353959571
32000000008603Z78        5058959571
32000000008603Z79        2323959571
32000000008603Z81        8475959571
32000000008603Z88          59959571
32000000008603Z89        1856959571
32000000008603Z93           8959571
32000000008603Z96          14959571
32000000008603Z99         500959571
32000000008604X02         174959571
32000000008604X06        1176959571
32000000008604X08         592959571
32000000008604X11         392959571
32000000008604X12          199595AD
32000000008604X21          80959571
32000000008604X30        3137959571
32000000008604X33        1130959571
32000000008604X40        2379959571
32000000008604X41        45009595AD
32000000008604Z01          63959571
32000000008604Z02           7959571
32000000008604Z03          23959571
32000000008604Z08       45469959571
32000000008604Z72         121959571
32000000008604Z73         449959571
32000000008604Z76          63959571
32000000008604Z77        2408959571
32000000008604Z78        6794959571
32000000008604Z79        2379959571
32000000008604Z81       10096959571
32000000008604Z88          80959571
32000000008604Z89        2007959571
32000000008604Z93          14959571
32000000008604Z96          22959571
32000000008604Z99        1176959571
32000000009401X01      1084179595AD
32000000009401X05      121251959571
32000000009401X08      240889959571
32000000009401X11      193074959571
32000000009401X12       22266959571
32000000009401X21       78634959571
32000000009401X30      711724959571
32000000009401X33        48349595AD
32000000009401X40     1446846959571
32000000009401X41      910396959571
32000000009401X44      106619959571
32000000009401Z01       62838959571
32000000009401Z02       20069959571
32000000009401Z03       14575959571
32000000009401Z04         476959571
32000000009401Z05        1236959571
32000000009401Z06         621959571
32000000009401Z07           5959571
32000000009401Z08    15173730959571
32000000009401Z09      234974959571
32000000009401Z10      857214959571
32000000009401Z11     2449934959571
32000000009401Z12       85993959571
32000000009401Z67      7465629595MA
32000000009401Z68       78630959571
32000000009401Z72       30658959571
32000000009401Z73      167815959571
32000000009401Z76       62838959571
32000000009401Z77      7742649595AD
32000000009401Z78     1176110959571
32000000009401Z79      7002849595MA
32000000009401Z81     32542199595BC
32000000009401Z84      106619959571
32000000009401Z88           49595AD
32000000009401Z89      706890959571
32000000009401Z91        1732959571
32000000009401Z93        1979959571
32000000009401Z96       44148959571
33000000004601X01      1783609595AD
33000000004601X02      1519369595MA
33000000004601X05      280652959571
33000000004601X06      192275959571
33000000004601X08     4808138959571
33000000004601X11     2500751959571
33000000004601X12       52236959571
33000000004601X21     1286308959571
33000000004601X30    14180242959571
33000000004601X33      377900959571
33000000004601X40     7527231959571
33000000004601X41    19134641959571
33000000004601X42     1864177959571
33000000004601X44     2826193959571
33000000004601X46      881608959571
33000000004601X47     2115334959571
33000000004601Z01      523739959571
33000000004601Z02       81805959571
33000000004601Z03      2415009595AD
33000000004601Z05       206879595MA
33000000004601Z08   1919531599595AD
33000000004601Z10    164427959595MA
33000000004601Z67     38149899595MC
33000000004601Z68     1286308959571
33000000004601Z72      681329959571
33000000004601Z73     2514706959571
33000000004601Z75      313289959571
33000000004601Z76      210450959571
33000000004601Z78    30161762959571
33000000004601Z79     37122429595AD
33000000004601Z81    498157349595BC
33000000004601Z82     2996942959571
33000000004601Z83     28261939595AD
33000000004601Z89    138023429595AD
33000000004601Z93       46809959571
33000000004601Z96     1612103959571
33000000004601Z99      1922759595AD
33000000015801X01      102772959571
33000000015801X02         922959571
33000000015801X05      7403969595AD
33000000015801X06       11255959571
33000000015801X08     7570491959571
33000000015801X11     1468069959571
33000000015801X12       37035959571
33000000015801X21      459853959571
33000000015801X30     4948605959571
33000000015801X33      175404959571
33000000015801X40     2881889959571
33000000015801X41    16461938959571
33000000015801X42     2006929959571
33000000015801X44     5449098959571
33000000015801X46      653480959571
33000000015801X47      639617959571
33000000015801Z01      199398959571
33000000015801Z02        6931959571
33000000015801Z03       77307959571
33000000015801Z04        1639959571
33000000015801Z05         540959571
33000000015801Z06         391959571
33000000015801Z07          46959571
33000000015801Z08   1174285779595MA
33000000015801Z09     14409249595MA
33000000015801Z10     19689989595MA
33000000015801Z11     2215324959571
33000000015801Z12     3742237959571
33000000015801Z67      401952959571
33000000015801Z68      444638959571
33000000015801Z72      713882959571
33000000015801Z73     4654605959571
33000000015801Z75      196304959571
33000000015801Z76        3094959571
33000000015801Z77     24084639595AD
33000000015801Z78    27423256959571
33000000015801Z79     2479937959571
33000000015801Z81    335014099595BC
33000000015801Z82     1293097959571
33000000015801Z83     5449098959571
33000000015801Z88       15215959571
33000000015801Z89     4773201959571
33000000015801Z93       23399959571
33000000015801Z96     2202004959571
33000000015801Z99       11255959571
33200100110000X04        2019959571
33200100110000X08           1959571
33200100110000X11          66959571
33200100110000X21          38959571
33200100110000Z01          12959571
33200100110000Z03           7959571
33200100110000Z05           5959571
33200100110000Z08        3453959571
33200100110000Z09         4569595AD
33200100110000Z10        1376959571
33200100110000Z73           1959571
33200100110000Z81          38959571
33200100110000Z87           19595AD
33200100110000Z88          37959571
33200100110100X04         1839595AD
33200100110100X11          82959571
33200100110100X21         842959571
33200100110100Z03           4959571
33200100110100Z04           39595AD
33200100110100Z05          13959571
33200100110100Z08        1971959571
33200100110100Z09        16419595AD
33200100110100Z10        2562959571
33200100110100Z81         842959571
33200100110100Z88         842959571
33203100110000X04       206049595AD
33203100110000X05         5009595AD
33203100110000X11       202909595AD
33203100110000X21         4509595AD
33203100110000X30       160009595AD
33203100110000Z03         8269595AD
33203100110000Z04          819595AD
33203100110000Z05        30169595AD
33203100110000Z08      8718909595AD
33203100110000Z09       902289595AD
33203100110000Z10      6484879595AD
33203100110000Z81       164509595AD
33203100110000Z88         4509595AD
33203100110000Z89       160009595AD
33203100110100X08          83959571
33203100110100X11         261959571
33203100110100X21         126959571
33203100110100X30        10189595AD
33203100110100Z03         193959571
33203100110100Z08       19697959571
33203100110100Z68         124959571
33203100110100Z73          83959571
33203100110100Z81        1144959571
33203100110100Z88           2959571
33203100110100Z89        10189595AD
33203100110200X01      334770959571
33203100110200X04      379987959571
33203100110200X08     1402641959571
33203100110200X11     1158620959571
33203100110200X12       15101959571
33203100110200X21     1569989959571
33203100110200X30     4354763959571
33203100110200X33     2372473959571
33203100110200X40     2465730959571
33203100110200X41    10683576959571
33203100110200X42        1312959571
33203100110200X44     2348149959571
33203100110200Z01       78523959571
33203100110200Z03       43541959571
33203100110200Z05         225959571
33203100110200Z06          41959571
33203100110200Z07          94959571
33203100110200Z08    84428033959571
33203100110200Z10      203447959571
33203100110200Z11      101346959571
33203100110200Z12     5404797959571
33203100110200Z67      456776959571
33203100110200Z68     1569152959571
33203100110200Z72      277707959571
33203100110200Z73      557000959571
33203100110200Z77      207280959571
33203100110200Z78    15193206959571
33203100110200Z79     2008954959571
33203100110200Z81    21423519959571
33203100110200Z83     1792198959571
33203100110200Z84      555951959571
33203100110200Z88         8379595AD
33203100110200Z89     1982290959571
33203100110200Z91      354256959571
33203100110200Z93        8479959571
33203100110200Z96      922190959571
33203100110300X04        2136959571
33203100110300X11        2190959571
33203100110300X21          68959571
33203100110300Z03          64959571
33203100110300Z05         575959571
33203100110300Z08       49401959571
33203100110300Z10      114444959571
33203100110300Z81          68959571
33203100110300Z88          68959571
33203100110400X01      158345959571
33203100110400X04      439767959571
33203100110400X08     16141849595BC
33203100110400X11     1652040959571
33203100110400X12       25158959571
33203100110400X21     1341165959571
33203100110400X30     4936101959571
33203100110400X40     2682403959571
33203100110400X41    130347059595AD
33203100110400X42       317409595AD
33203100110400X44     2853087959571
33203100110400Z01      167625959571
33203100110400Z02        71389595AD
33203100110400Z03      113959959571
33203100110400Z04        89739595AD
33203100110400Z05       137789595AD
33203100110400Z06        4110959571
33203100110400Z07         226959571
33203100110400Z08   1274940009595BC
33203100110400Z09    100138689595AD
33203100110400Z10    115321869595AD
33203100110400Z11       18739959571
33203100110400Z12      996468959571
33203100110400Z67     26824039595AD
33203100110400Z68     1313524959571
33203100110400Z72      3622299595AD
33203100110400Z73      558892959571
33203100110400Z77     2682403959571
33203100110400Z78    13034705959571
33203100110400Z81    248792019595BC
33203100110400Z83     28530879595AD
33203100110400Z88       276419595AD
33203100110400Z89     4936101959571
33203100110400Z91      179019959571
33203100110400Z93        3936959571
33203100110400Z96      872082959571
33203100110500X01       21978959571
33203100110500X04      199761959571
33203100110500X08      455416959571
33203100110500X11      342350959571
33203100110500X12         382959571
33203100110500X21      208887959571
33203100110500X30      710166959571
33203100110500X33      364434959571
33203100110500X40      662995959571
33203100110500X41     1597834959571
33203100110500X44      329374959571
33203100110500Z01       11161959571
33203100110500Z02       125519595AD
33203100110500Z03        5563959571
33203100110500Z04        6671959571
33203100110500Z05         212959571
33203100110500Z06         105959571
33203100110500Z07           4959571
33203100110500Z08    11187583959571
33203100110500Z09    16419194959571
33203100110500Z10      251500959571
33203100110500Z11      994000959571
33203100110500Z12     4792000959571
33203100110500Z67      1110739595AD
33203100110500Z68      145881959571
33203100110500Z72       43514959571
33203100110500Z73       85184959571
33203100110500Z77      2184679595BC
33203100110500Z78     19785169595BC
33203100110500Z79      551922959571
33203100110500Z81     3509256959571
33203100110500Z83      329374959571
33203100110500Z87       630069595AD
33203100110500Z89      345732959571
33203100110500Z91       504659595AD
33203100110500Z93        5288959571
33203100110500Z96      377183959571
33203100110600X08         126959571
33203100110600X11         423959571
33203100110600X21         859959571
33203100110600X30        10189595AD
33203100110600Z03         311959571
33203100110600Z08       32373959571
33203100110600Z68         859959571
33203100110600Z73         126959571
33203100110600Z81        1877959571
33203100110600Z89        10189595AD
33203100110700X01       14345959571
33203100110700X04       39554959571
33203100110700X08      154314959571
33203100110700X11       71622959571
33203100110700X12        6228959571
33203100110700X21       31627959571
33203100110700X30      256479959571
33203100110700X40      185727959571
33203100110700X41      464122959571
33203100110700X44       83450959571
33203100110700Z01       19919959571
33203100110700Z02        6236959571
33203100110700Z03        7349959571
33203100110700Z04         186959571
33203100110700Z05         422959571
33203100110700Z06         406959571
33203100110700Z07          32959571
33203100110700Z08     5296179959571
33203100110700Z09      154600959571
33203100110700Z10      280172959571
33203100110700Z11     1785023959571
33203100110700Z12     1240368959571
33203100110700Z67      1857279595AD
33203100110700Z68       31627959571
33203100110700Z72       11471959571
33203100110700Z73       25578959571
33203100110700Z77      185727959571
33203100110700Z78      464122959571
33203100110700Z81     1021405959571
33203100110700Z83       834509595AD
33203100110700Z89      256479959571
33203100110700Z93         888959571
33203100110700Z96      117265959571
33203100110800X01       57698959571
33203100110800X04      414928959571
33203100110800X08      364836959571
33203100110800X11      681347959571
33203100110800X12         536959571
33203100110800X21      735685959571
33203100110800X30      380827959571
33203100110800X33      343234959571
33203100110800X40     21198009595BC
33203100110800X41     2616860959571
33203100110800X44      733848959571
33203100110800Z01       38145959571
33203100110800Z02          88959571
33203100110800Z03       18119959571
33203100110800Z04       13073959571
33203100110800Z05         263959571
33203100110800Z06          42959571
33203100110800Z07          19959571
33203100110800Z08    28193196959571
33203100110800Z09    28346809959571
33203100110800Z10      238948959571
33203100110800Z11      320522959571
33203100110800Z12      960000959571
33203100110800Z68      735685959571
33203100110800Z72      110214959571
33203100110800Z73      254622959571
33203100110800Z77     1024291959571
33203100110800Z78     4054117959571
33203100110800Z79     21198009595AD
33203100110800Z81     6587020959571
33203100110800Z83      7338489595AD
33203100110800Z89       37593959571
33203401510000X04         251959571
33203401510000X11         251959571
33203401510000Z03           59595AD
33203401510000Z05          31959571
33203401510000Z08        30869595AD
33203401510000Z10       15975959571
33203401510100X04         391959571
33203401510100X11         393959571
33203401510100Z03           59595AD
33203401510100Z05          52959571
33203401510100Z08        41509595AD
33203401510100Z10       26797959571
33203800410000X04          21959571
33203800410000X11          33959571
33203800410000X21          19959571
33203800410000Z03           2959571
33203800410000Z05           2959571
33203800410000Z08        2493959571
33203800410000Z10         252959571
33203800410000Z81          19959571
33203800410000Z87          19959571
33204200610000X04          82959571
33204200610000X11          82959571
33204200610000X21           1959571
33204200610000Z03           2959571
33204200610000Z05          13959571
33204200610000Z08        1786959571
33204200610000Z10        4774959571
33204200610000Z81           1959571
33204200610000Z88           1959571
33204200610100X04          50959571
33204200610100X11          50959571
33204200610100X21           1959571
33204200610100Z03           1959571
33204200610100Z05          10959571
33204200610100Z08         590959571
33204200610100Z10        3385959571
33204200610100Z81           1959571
33204200610100Z88           1959571
33206001110000X04          63959571
33206001110000X11          55959571
33206001110000X21          22959571
33206001110000Z02           29595AD
33206001110000Z03           2959571
33206001110000Z05           6959571
33206001110000Z08        1867959571
33206001110000Z10        2400959571
33206001110000Z81          22959571
33206001110000Z88          22959571
33206001310000X04         290959571
33206001310000X11         290959571
33206001310000Z03          12959571
33206001310000Z05          24959571
33206001310000Z08       12150959571
33206001310000Z10       11045959571
33206001710000X11          13959571
33206001710000Z01           4959571
33206001710000Z03           4959571
33206001710000Z08        1117959571
33206001910000X04          14959571
33206001910000X11          13959571
33206001910000X21           6959571
33206001910000Z02           3959571
33206001910000Z03           3959571
33206001910000Z08         902959571
33206001910000Z81           6959571
33206001910000Z88           6959571
33206002110000X04          38959571
33206002110000X11          36959571
33206002110000X21          21959571
33206002110000Z03           2959571
33206002110000Z05           4959571
33206002110000Z08        1886959571
33206002110000Z10         733959571
33206002110000Z81          21959571
33206002110000Z87           8959571
33206002110000Z88          13959571
33306000310000X04          18959571
33306000310000X11          18959571
33306000310000X21          21959571
33306000310000Z03           19595AD
33306000310000Z05           7959571
33306000310000Z08         4419595AD
33306000310000Z10        1050959571
33306000310000Z81          21959571
33306000310000Z87          21959571
34000000003802X02        19119595AD
34000000003802X06        7064959571
34000000003802X08        8836959571
34000000003802X11        8596959571
34000000003802X12         329959571
34000000003802X21       31879959571
34000000003802X44       76953959571
34000000003802X47        1366959571
34000000003802Z01       24463959571
34000000003802Z03        6425959571
34000000003802Z08      644506959571
34000000003802Z68       31834959571
34000000003802Z73        8836959571
34000000003802Z75       24463959571
34000000003802Z81      1101989595BC
34000000003802Z82        1366959571
34000000003802Z83       769539595AD
34000000003802Z88          45959571
34000000003802Z93         257959571
34000000003802Z99        70649595AD
34000000003803V87      3059459595AD
34000000003803X01      224712959571
34000000003803X02      177949959571
34000000003803X06      549525959571
34000000003803X08     1663410959571
34000000003803X11      853089959571
34000000003803X12       58582959571
34000000003803X21     6267340959571
34000000003803X30     56488509595AD
34000000003803X40     53732969595AD
34000000003803X41     27555379595AD
34000000003803X47      286871959571
34000000003803Z01      250541959571
34000000003803Z02       38921959571
34000000003803Z03       68475959571
34000000003803Z04        5108959571
34000000003803Z05        7560959571
34000000003803Z06        2483959571
34000000003803Z08    66426876959571
34000000003803Z09     3675127959571
34000000003803Z10     4273013959571
34000000003803Z11     4874567959571
34000000003803Z68     6230665959571
34000000003803Z73     1663410959571
34000000003803Z75      112551959571
34000000003803Z76      137990959571
34000000003803Z79     53732969595AD
34000000003803Z81    203318949595BC
34000000003803Z82      286871959571
34000000003803Z88       36675959571
34000000003803Z89     56488509595AD
34000000003803Z93        4630959571
34000000003803Z99      2435809595AD
34000000003804X01      146434959571
34000000003804X05      142506959571
34000000003804X08      396924959571
34000000003804X11      172462959571
34000000003804X12       37242959571
34000000003804X21     1500992959571
34000000003804X30     13604919595AD
34000000003804X40     12941269595AD
34000000003804X41      6636549595AD
34000000003804X47       67367959571
34000000003804Z01       98216959571
34000000003804Z02       10963959571
34000000003804Z03       15057959571
34000000003804Z04        3467959571
34000000003804Z05        2807959571
34000000003804Z06        1173959571
34000000003804Z08    10833916959571
34000000003804Z09     2855968959571
34000000003804Z10     1217130959571
34000000003804Z11     3018166959571
34000000003804Z68     1492613959571
34000000003804Z73      396924959571
34000000003804Z75       98216959571
34000000003804Z79     12941269595AD
34000000003804Z81     48866309595BC
34000000003804Z82       67367959571
34000000003804Z88        8379959571
34000000003804Z89     13604919595AD
34000000003804Z93        1585959571
34000000003805X02        1981959571
34000000003805X06        7155959571
34000000003805X08       12224959571
34000000003805X11        8314959571
34000000003805X12          72959571
34000000003805X21       46363959571
34000000003805X30       412549595AD
34000000003805X40       394169595AD
34000000003805X41       201169595AD
34000000003805X44        1327959571
34000000003805X47        2098959571
34000000003805Z01         422959571
34000000003805Z02          39959571
34000000003805Z03         199959571
34000000003805Z04           7959571
34000000003805Z05          92959571
34000000003805Z08      501963959571
34000000003805Z09       20725959571
34000000003805Z10      131737959571
34000000003805Z68       45865959571
34000000003805Z73       12224959571
34000000003805Z76         422959571
34000000003805Z79       394169595AD
34000000003805Z81      1505749595BC
34000000003805Z82        2098959571
34000000003805Z83        13279595AD
34000000003805Z88         498959571
34000000003805Z89       412549595AD
34000000003805Z93          29959571
34000000003805Z99        7155959571
34000000003806X06        2189959571
34000000003806X08        1479959571
34000000003806X11        1363959571
34000000003806X21        6237959571
34000000003806X44       12574959571
34000000003806X47         252959571
34000000003806Z03        1426959571
34000000003806Z08      116490959571
34000000003806Z68        6035959571
34000000003806Z73        1479959571
34000000003806Z81       190639595BC
34000000003806Z82         252959571
34000000003806Z84       125749595MA
34000000003806Z88         202959571
34000000003806Z93          20959571
34000000003806Z99        21899595MA
34000000003807X02         243959571
34000000003807X06         810959571
34000000003807X08         848959571
34000000003807X11         465959571
34000000003807X12           6959571
34000000003807X21        3528959571
34000000003807X30        30709595AD
34000000003807X40        29209595AD
34000000003807X41        14979595AD
34000000003807X47         153959571
34000000003807Z01         163959571
34000000003807Z02          84959571
34000000003807Z03         129959571
34000000003807Z08       40983959571
34000000003807Z68        3326959571
34000000003807Z73         848959571
34000000003807Z76         163959571
34000000003807Z79        29209595AD
34000000003807Z81       111689595BC
34000000003807Z82         153959571
34000000003807Z88         202959571
34000000003807Z89        30709595AD
34000000003807Z93           4959571
34000000003807Z99         810959571
34202600110000X04          449595AD
34202600110000X08          29959571
34202600110000X11          31959571
34202600110000X21         495959571
34202600110000X30         391959571
34202600110000Z03          479595AD
34202600110000Z08        25839595AD
34202600110000Z73          299595AD
34202600110000Z81         886959571
34202600110000Z87         477959571
34202600110000Z88          189595AD
34202600110000Z89         391959571
34203400210000X01         887959571
34203400210000X04         268959571
34203400210000X08        2041959571
34203400210000X11        2615959571
34203400210000X12         241959571
34203400210000X21        2205959571
34203400210000X30        8817959571
34203400210000X40        5938959571
34203400210000X41       13520959571
34203400210000X47         120959571
34203400210000Z01         472959571
34203400210000Z02           7959571
34203400210000Z03         116959571
34203400210000Z04          21959571
34203400210000Z05          19959571
34203400210000Z06           19595AD
34203400210000Z08      174395959571
34203400210000Z09       26779959571
34203400210000Z10       15847959571
34203400210000Z11        74199595AD
34203400210000Z67        24209595AD
34203400210000Z68        15629595AD
34203400210000Z72         337959571
34203400210000Z73        1003959571
34203400210000Z77        1645959571
34203400210000Z78       19974959571
34203400210000Z79        3518959571
34203400210000Z81       30600959571
34203400210000Z82         120959571
34203400210000Z88         643959571
34203400210000Z89        8817959571
34203400210000Z93         301959571
34203400210000Z96         701959571
34206000110000X01        3221959571
34206000110000X04        3219959571
34206000110000X08        5396959571
34206000110000X11        6530959571
34206000110000X12         597959571
34206000110000X21        7381959571
34206000110000X30       11461959571
34206000110000X33         655959571
34206000110000X40       12697959571
34206000110000X41       49397959571
34206000110000X44       33915959571
34206000110000X46          56959571
34206000110000Z01         709959571
34206000110000Z03         282959571
34206000110000Z04          22959571
34206000110000Z05           3959571
34206000110000Z06           19595AD
34206000110000Z07           19595AD
34206000110000Z08      559209959571
34206000110000Z09       26427959571
34206000110000Z10        3115959571
34206000110000Z11       245019595AD
34206000110000Z12      1165179595AD
34206000110000Z67       10518959571
34206000110000Z72        2151959571
34206000110000Z73        2079959571
34206000110000Z77        4880959571
34206000110000Z78       49609959571
34206000110000Z79        2179959571
34206000110000Z81      114907959571
34206000110000Z82          56959571
34206000110000Z83       30834959571
34206000110000Z84        30819595AD
34206000110000Z88        7381959571
34206000110000Z89       10806959571
34206000110000Z93         606959571
34206000110000Z96        1166959571
34208600210000X04           39595AD
34208600210000X21          52959571
34208600210000Z01          28959571
34208600210000Z03           8959571
34208600210000Z08         264959571
34208600210000Z81          52959571
34208600210000Z87          47959571
34208600210000Z88           5959571
35000000004401X01        4003959571
35000000004401X02        9031959571
35000000004401X05        4111959571
35000000004401X06        9742959571
35000000004401X08       33301959571
35000000004401X11       20138959571
35000000004401X12        3155959571
35000000004401X21         357959571
35000000004401X44      637427959571
35000000004401Z01       15191959571
35000000004401Z02        1968959571
35000000004401Z03        3428959571
35000000004401Z04         174959571
35000000004401Z05         297959571
35000000004401Z06          88959571
35000000004401Z08     1633865959571
35000000004401Z09       53766959571
35000000004401Z10      1340739595MA
35000000004401Z11      299305959571
35000000004401Z72       233239595AD
35000000004401Z75        6203959571
35000000004401Z76        8988959571
35000000004401Z81      6377849595BC
35000000004401Z84      6374279595AD
35000000004401Z88         357959571
35000000004401Z91       18257959571
35000000004401Z93        2758959571
35000000004401Z96       28235959571
35000000004401Z99        9742959571
35000000090001X01       18199959571
35000000090001X02         128959571
35000000090001X05       17844959571
35000000090001X06         483959571
35000000090001X08       37948959571
35000000090001X11       36002959571
35000000090001X12        2187959571
35000000090001X21       19460959571
35000000090001X30      159146959571
35000000090001X33       19724959571
35000000090001X40      119109959571
35000000090001X41      301838959571
35000000090001X42          65959571
35000000090001X44      111545959571
35000000090001X47       17268959571
35000000090001Z01        9663959571
35000000090001Z02        1219959571
35000000090001Z03        4011959571
35000000090001Z04          28959571
35000000090001Z05         393959571
35000000090001Z06          24959571
35000000090001Z07           49595AD
35000000090001Z08     2835370959571
35000000090001Z09       16316959571
35000000090001Z10      210665959571
35000000090001Z11      131948959571
35000000090001Z12       336349595AD
35000000090001Z67       40477959571
35000000090001Z68       15667959571
35000000090001Z72       266069595AD
35000000090001Z73         2819595AD
35000000090001Z75        9502959571
35000000090001Z76         161959571
35000000090001Z77      119109959571
35000000090001Z78      3018389595AD
35000000090001Z79       78632959571
35000000090001Z81      7284319595BC
35000000090001Z82       17268959571
35000000090001Z83      111545959571
35000000090001Z88        3793959571
35000000090001Z89      139422959571
35000000090001Z91       21857959571
35000000090001Z93        3157959571
35000000090001Z96       32918959571
35000000090001Z99         483959571
35200800110000X01         124959571
35200800110000X04         260959571
35200800110000X05          46959571
35200800110000X08         5179595CT
35200800110000X11         316959571
35200800110000X21          95959571
35200800110000X40        45249595CT
35200800110000X41        33529595MA
35200800110000Z01          60959571
35200800110000Z03          15959571
35200800110000Z04           4959571
35200800110000Z05           6959571
35200800110000Z08       19011959571
35200800110000Z09        46079595AD
35200800110000Z10        4458959571
35200800110000Z68          949595AD
35200800110000Z73         5179595MA
35200800110000Z79        45249595MA
35200800110000Z81        7971959571
35200800110000Z88           1959571
35200800110000Z93          34959571
35200800110100X01         498959571
35200800110100X04         629959571
35200800110100X08        1228959571
35200800110100X11         693959571
35200800110100X21         475959571
35200800110100X44       17069959571
35200800110100Z01         291959571
35200800110100Z02           49595AD
35200800110100Z03          56959571
35200800110100Z04           2959571
35200800110100Z05          24959571
35200800110100Z08       46313959571
35200800110100Z09         523959571
35200800110100Z10       10912959571
35200800110100Z73        1228959571
35200800110100Z81       17544959571
35200800110100Z84       17069959571
35200800110100Z88         475959571
35200800110100Z93          30959571
35200800110200X01         233959571
35200800110200X04         335959571
35200800110200X08         642959571
35200800110200X11         2619595BC
35200800110200X21         651959571
35200800110200X44        6846959571
35200800110200Z01          99959571
35200800110200Z02           1959571
35200800110200Z03          11959571
35200800110200Z04           7959571
35200800110200Z05           4959571
35200800110200Z08       14806959571
35200800110200Z09        3889959571
35200800110200Z10        3185959571
35200800110200Z73         642959571
35200800110200Z81        7497959571
35200800110200Z84        6846959571
35200800110200Z88         651959571
35200800110200Z93          15959571
35200900910000X01         262959571
35200900910000X04         500959571
35200900910000X08         827959571
35200900910000X11         662959571
35200900910000X12          32959571
35200900910000X21        9731959571
35200900910000X30        4659959571
35200900910000X40         515959571
35200900910000X44        6610959571
35200900910000X47          21959571
35200900910000Z01         296959571
35200900910000Z03          94959571
35200900910000Z04           7959571
35200900910000Z05          34959571
35200900910000Z07           19595AD
35200900910000Z08       47899959571
35200900910000Z09        2654959571
35200900910000Z10        3791959571
35200900910000Z12        30009595AD
35200900910000Z67         5159595AD
35200900910000Z68        9370959571
35200900910000Z73         827959571
35200900910000Z81       21536959571
35200900910000Z82          21959571
35200900910000Z84        6610959571
35200900910000Z88         361959571
35200900910000Z89        4659959571
35200900910000Z93          29959571
35200900910100X01         247959571
35200900910100X04         406959571
35200900910100X08         928959571
35200900910100X11         923959571
35200900910100X12           7959571
35200900910100X21       10941959571
35200900910100X30        4613959571
35200900910100X40         275959571
35200900910100X44        7831959571
35200900910100X47          21959571
35200900910100Z03          40959571
35200900910100Z04          11959571
35200900910100Z05           9959571
35200900910100Z06           19595AD
35200900910100Z08       62830959571
35200900910100Z09        9068959571
35200900910100Z10        2160959571
35200900910100Z11        55909595AD
35200900910100Z68       10750959571
35200900910100Z72         3419595MA
35200900910100Z73         5879595AD
35200900910100Z77         273959571
35200900910100Z79         275959571
35200900910100Z81       23681959571
35200900910100Z82          21959571
35200900910100Z83        4499959571
35200900910100Z84        3332959571
35200900910100Z87          54959571
35200900910100Z88         137959571
35200900910100Z89        4613959571
35200900910100Z93          49959571
35200900910200X01         166959571
35200900910200X04         297959571
35200900910200X05         127959571
35200900910200X11         410959571
35200900910200X21        5166959571
35200900910200Z01          82959571
35200900910200Z02          42959571
35200900910200Z03          22959571
35200900910200Z04          10959571
35200900910200Z05          12959571
35200900910200Z08       18292959571
35200900910200Z09        82339595AD
35200900910200Z10        5027959571
35200900910200Z81        5166959571
35200900910200Z88        5166959571
35200900910200Z93          15959571
35204500210000X01          30959571
35204500210000X04          67959571
35204500210000X08          61959571
35204500210000X11          44959571
35204500210000X12          339595AD
35204500210000X21         1929595AD
35204500210000X40        15129595AD
35204500210000X44         1389595AD
35204500210000Z01          29959571
35204500210000Z02           19595AD
35204500210000Z03           3959571
35204500210000Z04           19595AD
35204500210000Z05           1959571
35204500210000Z08        2441959571
35204500210000Z09        85449595AD
35204500210000Z10         350959571
35204500210000Z68          829595AD
35204500210000Z79        15129595AD
35204500210000Z81        18429595AD
35204500210000Z84         1389595AD
