01000000003401X01       390809797MA
39101001010000Z83        4040979771
39101001010000Z87         950979771
39101001010000Z88         244979771
39101001010000Z89       10536979771
39101001010000Z93         179979771
39101001010000Z96        2079979771
39101101110000X01        2117979771
39101101110000X08         482979771
39101101110000X11        2975979771
39101101110000X12        1654979771
39101101110000X21        3555979771
39101101110000X30       26069979771
39101101110000X40       102979797CT
39101101110000X41       30157979771
39101101110000Z01        1131979771
39101101110000Z02           6979771
39101101110000Z03         265979771
39101101110000Z08      247819979771
39101101110000Z67       102979797MA
39101101110000Z81       70078979771
39101101110000Z87        3420979771
39101101110000Z88         135979771
39101101110000Z89       26069979771
39101101110000Z96         482979771
39101301310000X01         951979771
39101301310000X08        3085979771
39101301310000X11         966979771
39101301310000X12         207979771
39101301310000X21         533979771
39101301310000X30        8444979771
39101301310000X40        2847979771
39101301310000X41       18980979771
39101301310000Z01         485979771
39101301310000Z02          10979771
39101301310000Z03         155979771
39101301310000Z04           1979771
39101301310000Z05           3979771
39101301310000Z08       64601979771
39101301310000Z09         465979771
39101301310000Z10         345979771
39101301310000Z68         190979771
39101301310000Z72        1093979771
39101301310000Z74         485979771
39101301310000Z79        2847979771
39101301310000Z81       30804979771
39101301310000Z87         342979771
39101301310000Z88           1979771
39101301310000Z89        8444979771
39101301310000Z93         155979771
39101301310000Z96        1992979771
39101401410000X01         978979771
39101401410000X04           3979771
39101401410000X08        2839979771
39101401410000X11         753979771
39101401410000X12         243979771
39101401410000X21         924979771
39101401410000X30        8048979771
39101401410000X40        2510979771
39101401410000X41       17453979771
39101401410000Z01         568979771
39101401410000Z02          17979771
39101401410000Z03         127979771
39101401410000Z04           5979771
39101401410000Z05           1979771
39101401410000Z08       52131979771
39101401410000Z09        1958979771
39101401410000Z10         496979771
39101401410000Z72         385979771
39101401410000Z73         685979771
39101401410000Z74         568979771
39101401410000Z77        2781979771
39101401410000Z78       21836979771
39101401410000Z79        2510979771
39101401410000Z81       28935979771
39101401410000Z87         924979771
39101401410000Z89        8048979771
39101401410000Z93         146979771
39101401410000Z96        1769979771
39101501510000X01        3670979771
39101501510000X08       23525979771
39101501510000X11        3232979771
39101501510000X12        2264979771
39101501510000X21          11979771
39101501510000X30       227859797CT
39101501510000X40       146019797CT
39101501510000X41       442359797MA
39101501510000X44        7514979771
39101501510000Z01        1702979771
39101501510000Z03         358979771
39101501510000Z08      269232979771
39101501510000Z73       204189797MA
39101501510000Z79       146019797MA
39101501510000Z81       89146979771
39101501510000Z84        75149797AD
39101501510000Z88          11979771
39101501510000Z89       227859797MA
39101501510000Z93        5452979771
39101501510000Z96        3107979771
39101701710000X01         366979771
39101701710000X04         158979771
39101701710000X08         987979771
39101701710000X11         269979771
39101701710000X12         172979771
39101701710000X21         390979771
39101701710000X30        2462979771
39101701710000X40         880979771
39101701710000X41        6172979771
39101701710000Z01         215979771
39101701710000Z03          59979771
39101701710000Z08       22045979771
39101701710000Z68         379979771
39101701710000Z72         204979771
39101701710000Z73         252979771
39101701710000Z77         903979771
39101701710000Z78        8405979771
39101701710000Z79         880979771
39101701710000Z81        9904979771
39101701710000Z88          11979771
39101701710000Z89        2462979771
39101701710000Z93          57979771
39101701710000Z96         531979771
39101801810000X01         408979771
39101801810000X08        1335979771
39101801810000X11         4299797BC
39101801810000X12         137979771
39101801810000X21          77979771
39101801810000X30        3519979771
39101801810000X40         478979771
39101801810000X41        5042979771
39101801810000X44        1778979771
39101801810000Z01         189979771
39101801810000Z03          58979771
39101801810000Z08       35732979771
39101801810000Z69        1778979771
39101801810000Z73         833979771
39101801810000Z77         481979771
39101801810000Z78        6952979771
39101801810000Z79         478979771
39101801810000Z81       10894979771
39101801810000Z87          77979771
39101801810000Z89        3519979771
39101801810000Z91          64979771
39101801810000Z93          26979771
39101801810000Z96         566979771
39101901910000X01         349979771
39101901910000X04          79979771
39101901910000X08         781979771
39101901910000X11         228979771
39101901910000X12          62979771
39101901910000X21         178979771
39101901910000X30         925979771
39101901910000X40        1765979771
39101901910000X41        3814979771
39101901910000X44         921979771
39101901910000Z01         219979771
39101901910000Z02           3979771
39101901910000Z03          74979771
39101901910000Z06           1979771
39101901910000Z07           1979771
39101901910000Z08       17067979771
39101901910000Z11        5412979771
39101901910000Z12       36054979771
39101901910000Z67        1167979771
39101901910000Z68         177979771
39101901910000Z69         921979771
39101901910000Z72         110979771
39101901910000Z73         170979771
39101901910000Z74         219979771
39101901910000Z77        1770979771
39101901910000Z78        4726979771
39101901910000Z79         598979771
39101901910000Z81        7603979771
39101901910000Z88           1979771
39101901910000Z89         925979771
39101901910000Z91          43979771
39101901910000Z93          79979771
39101901910000Z96         544979771
39102002010000X01         817979771
39102002010000X08        1997979771
39102002010000X11         608979771
39102002010000X12         318979771
39102002010000X21         116979771
39102002010000X44       18166979771
39102002010000Z01         437979771
39102002010000Z02          10979771
39102002010000Z03         129979771
39102002010000Z04           6979771
39102002010000Z05           3979771
39102002010000Z06           3979771
39102002010000Z08       37286979771
39102002010000Z09        1489979771
39102002010000Z10         775979771
39102002010000Z11       24820979771
39102002010000Z72        1726979771
39102002010000Z81       18282979771
39102002010000Z83       18166979771
39102002010000Z88         116979771
39102002010000Z93          39979771
39102002010000Z96         271979771
39102102110000X01        1363979771
39102102110000X04         184979771
39102102110000X08        5253979771
39102102110000X11        1737979771
39102102110000X12         477979771
39102102110000X21        1275979771
39102102110000X30       14267979771
39102102110000X33        6623979771
39102102110000X40        4663979771
39102102110000X41       26687979771
39102102110000X44        5200979771
39102102110000Z01         960979771
39102102110000Z02          25979771
39102102110000Z03         212979771
39102102110000Z04           3979771
39102102110000Z05          10979771
39102102110000Z06          10979771
39102102110000Z08      101479979771
39102102110000Z09        1199979771
39102102110000Z10        1212979771
39102102110000Z11      187084979771
39102102110000Z69        5200979771
39102102110000Z72         616979771
39102102110000Z73        1265979771
39102102110000Z74         960979771
39102102110000Z77        4688979771
39102102110000Z78       34184979771
39102102110000Z79        4663979771
39102102110000Z81       52092979771
39102102110000Z88        1275979771
39102102110000Z89        7644979771
39102102110000Z91         400979771
39102102110000Z93         205979771
39102102110000Z96        3772979771
39102202210000X01        2879979771
39102202210000X04        2000979771
39102202210000X08       12561979771
39102202210000X11        41029797AD
39102202210000X12         2649797AD
39102202210000X21        1905979771
39102202210000X30       17518979771
39102202210000X33        6365979771
39102202210000X44       78578979771
39102202210000Z01        1800979771
39102202210000Z02          15979771
39102202210000Z03         488979771
39102202210000Z04           3979771
39102202210000Z05           6979771
39102202210000Z08      2250949797AD
39102202210000Z09        17609797AD
39102202210000Z10        11049797AD
39102202210000Z68        1905979771
39102202210000Z73        3500979771
39102202210000Z81       98001979771
39102202210000Z83       78578979771
39102202210000Z89       11153979771
39102202210000Z96        9061979771
39102302310000X01        6530979771
39102302310000X08       23648979771
39102302310000X11        7623979771
39102302310000X12        2638979771
39102302310000X21        6963979771
39102302310000X30       49129979771
39102302310000X40       12597979771
39102302310000X41       96588979771
39102302310000Z01        2978979771
39102302310000Z02          38979771
39102302310000Z03        1103979771
39102302310000Z06          60979771
39102302310000Z08      430233979771
39102302310000Z11      200855979771
39102302310000Z67       12597979771
39102302310000Z68        4973979771
39102302310000Z72        1824979771
39102302310000Z73        3053979771
39102302310000Z78      188481979771
39102302310000Z81      165277979771
39102302310000Z88        1990979771
39102302310000Z89       49129979771
39102302310000Z93         724979771
39102302310000Z96       18771979771
39102402410000X01         205979771
39102402410000X08         560979771
39102402410000X11         138979771
39102402410000X12           1979771
39102402410000X21         179979771
39102402410000X30        1427979771
39102402410000X40         448979771
39102402410000X41        2698979771
39102402410000X44         549979771
39102402410000Z01         130979771
39102402410000Z03          34979771
39102402410000Z08       10046979771
39102402410000Z67         448979771
39102402410000Z69         549979771
39102402410000Z72          57979771
39102402410000Z73         137979771
39102402410000Z81        5301979771
39102402410000Z88         179979771
39102402410000Z89        1427979771
39102402410000Z93         480979771
39102402410000Z96         366979771
39102502510000X01        1601979771
39102502510000X04        1054979771
39102502510000X08        6391979771
39102502510000X11        1766979771
39102502510000X12         387979771
39102502510000X21        1429979771
39102502510000X30       17689979771
39102502510000X40       12515979771
39102502510000X41       34150979771
39102502510000Z01        1014979771
39102502510000Z02          36979771
39102502510000Z03         312979771
39102502510000Z06           2979771
39102502510000Z08      129352979771
39102502510000Z11       16784979771
39102502510000Z68        1071979771
39102502510000Z72        2605979771
39102502510000Z73         957979771
39102502510000Z74        1014979771
39102502510000Z77       12588979771
39102502510000Z78       44210979771
39102502510000Z79       12515979771
39102502510000Z81       65783979771
39102502510000Z88         358979771
39102502510000Z89       17689979771
39102502510000Z93          61979771
39102502510000Z96        2829979771
39102602610000X01         547979771
39102602610000X04           2979771
39102602610000X08        1527979771
39102602610000X11        1410979771
39102602610000X12         112979771
39102602610000X21        3052979771
39102602610000X30        8977979771
39102602610000X40         164979771
39102602610000X41        8142979771
39102602610000X44         706979771
39102602610000Z01         358979771
39102602610000Z02           7979771
39102602610000Z03         138979771
39102602610000Z04           1979771
39102602610000Z05          12979771
39102602610000Z06           5979771
39102602610000Z08       73267979771
39102602610000Z09         326979771
39102602610000Z10        3547979771
39102602610000Z11        6836979771
39102602610000Z72         870979771
39102602610000Z73         168979771
39102602610000Z77         168979771
39102602610000Z78       16408979771
39102602610000Z79         164979771
39102602610000Z81       21041979771
39102602610000Z83         706979771
39102602610000Z87        3031979771
39102602610000Z88          21979771
39102602610000Z89        8977979771
39102602610000Z91          77979771
39102602610000Z93          50979771
39102602610000Z96         566979771
39102802810000X01        1129979771
39102802810000X08        1095979771
39102802810000X11         827979771
39102802810000X12         422979771
39102802810000X21        1066979771
39102802810000X30        6036979771
39102802810000X33        1024979771
39102802810000X40        7543979771
39102802810000X41       11169979771
39102802810000X44        1640979771
39102802810000Z01         640979771
39102802810000Z02          13979771
39102802810000Z03         107979771
39102802810000Z04           4979771
39102802810000Z05           4979771
39102802810000Z06           6979771
39102802810000Z08       47661979771
39102802810000Z09        1467979771
39102802810000Z10         278979771
39102802810000Z11       48561979771
39102802810000Z67        2649979771
39102802810000Z68         829979771
39102802810000Z69         340979771
39102802810000Z72         269979771
39102802810000Z73         866979771
39102802810000Z74         640979771
39102802810000Z77        4894979771
39102802810000Z78       11509979771
39102802810000Z79        4894979771
39102802810000Z81       27454979771
39102802810000Z83        1300979771
39102802810000Z88         237979771
39102802810000Z89        5012979771
39102802810000Z91          40979771
39102902910000X01          81979771
39102902910000X04          21979771
39102902910000X08         273979771
39102902910000X11          59979771
39102902910000X12          58979771
39102902910000X21        1012979771
39102902910000X30        1468979771
39102902910000X33         344979771
39102902910000X40          25979771
39102902910000X41         381979771
39102902910000Z01          52979771
39102902910000Z02           4979771
39102902910000Z03          15979771
39102902910000Z05           1979771
39102902910000Z06           1979771
39102902910000Z08        4813979771
39102902910000Z10          96979771
39102902910000Z11        4853979771
39102902910000Z73         144979771
39102902910000Z77          25979771
39102902910000Z78         381979771
39102902910000Z79          25979771
39102902910000Z81        2886979771
39102902910000Z87         839979771
39102902910000Z88         173979771
39102902910000Z89        1124979771
39102902910000Z96         129979771
39103103110000X01         193979771
39103103110000X08         390979771
39103103110000X11         279979771
39103103110000X12          61979771
39103103110000X21          58979771
39103103110000X30         395979771
39103103110000X33         122979771
39103103110000X40        4449979771
39103103110000X41        1294979771
39103103110000X44          22979771
39103103110000Z01         110979771
39103103110000Z03          84979771
39103103110000Z04           1979771
39103103110000Z05           5979771
39103103110000Z08       21612979771
39103103110000Z09         429979771
39103103110000Z10         270979771
39103103110000Z67        2991979771
39103103110000Z68          50979771
39103103110000Z69          22979771
39103103110000Z72          52979771
39103103110000Z73         312979771
39103103110000Z77        4433979771
39103103110000Z78        2159979771
39103103110000Z79        1458979771
39103103110000Z81        6218979771
39103103110000Z88           8979771
39103103110000Z89         273979771
39103103110000Z91           7979771
39103103110000Z96          33979771
39103403410000X01          95979771
39103403410000X04          77979771
39103403410000X08         178979771
39103403410000X11          93979771
39103403410000X12           8979771
39103403410000X44        2773979771
39103403410000Z01          79979771
39103403410000Z02           4979771
39103403410000Z03          28979771
39103403410000Z04           1979771
39103403410000Z05           2979771
39103403410000Z08        7412979771
39103403410000Z09         265979771
39103403410000Z10          46979771
39103403410000Z73         152979771
39103403410000Z74          79979771
39103403410000Z81        2773979771
39103403410000Z83        2773979771
39103403410000Z96          26979771
39103503510000X01        1789979771
39103503510000X04         210979771
39103503510000X08        5752979771
39103503510000X11        1883979771
39103503510000X12         321979771
39103503510000X21        2736979771
39103503510000X30       19412979771
39103503510000X41       25663979771
39103503510000X42        5210979771
39103503510000X47         413979771
39103503510000Z01         978979771
39103503510000Z02          32979771
39103503510000Z03         357979771
39103503510000Z04           8979771
39103503510000Z05          17979771
39103503510000Z06           4979771
39103503510000Z07           1979771
39103503510000Z08      120359979771
39103503510000Z09        2369979771
39103503510000Z10        2582979771
39103503510000Z11       41858979771
39103503510000Z12         893979771
39103503510000Z72         555979771
39103503510000Z73        1609979771
39103503510000Z77        5265979771
39103503510000Z78       30660979771
39103503510000Z81       53434979771
39103503510000Z82         413979771
39103503510000Z87        2352979771
39103503510000Z88         384979771
39103503510000Z89       19412979771
39103503510000Z96        3588979771
39103603610000X01        2668979771
39103603610000X04         350979771
39103603610000X08        7013979771
39103603610000X11        2610979771
39103603610000X12         928979771
39103603610000X21        1909979771
39103603610000X30       12590979771
39103603610000X40       18106979771
39103603610000X41       28730979771
39103603610000X44        5183979771
39103603610000Z01        2084979771
39103603610000Z02          29979771
39103603610000Z03         419979771
39103603610000Z04           4979771
39103603610000Z05           9979771
39103603610000Z06          28979771
39103603610000Z08      162419979771
39103603610000Z09        1509979771
39103603610000Z10        2026979771
39103603610000Z11       63134979771
39103603610000Z67       10765979771
39103603610000Z68        1908979771
39103603610000Z69        5183979771
39103603610000Z72        2655979771
39103603610000Z73          83979771
39103603610000Z77        7384979771
39103603610000Z78       36763979771
39103603610000Z79        7341979771
39103603610000Z81       66518979771
39103603610000Z88           1979771
39103603610000Z89       12590979771
39103603610000Z93         279979771
39103603610000Z96        4275979771
39103703710000X01         524979771
39103703710000X08        1790979771
39103703710000X11         716979771
39103703710000X12         345979771
39103703710000X21        2961979771
39103703710000X30         814979771
39103703710000X40        31639797CT
39103703710000X41        9596979771
39103703710000Z01         365979771
39103703710000Z02          24979771
39103703710000Z03         105979771
39103703710000Z04           1979771
39103703710000Z05           2979771
39103703710000Z06          10979771
39103703710000Z08       50005979771
39103703710000Z10        1984979771
39103703710000Z11       26172979771
39103703710000Z72         4339797MA
39103703710000Z73         6989797MA
39103703710000Z77        3967979771
39103703710000Z78        9837979771
39103703710000Z79        31639797MA
39103703710000Z81       16534979771
39103703710000Z88        29619797AD
39103703710000Z89         814979771
39103703710000Z91         235979771
39103703710000Z93          92979771
39103703710000Z96         894979771
39103803810000X01        1589979771
39103803810000X04         548979771
39103803810000X08        5970979771
39103803810000X11        1299979771
39103803810000X12         402979771
39103803810000X21        2221979771
39103803810000X30        9884979771
39103803810000X35           3979771
39103803810000X40        9169979771
39103803810000X41       30523979771
39103803810000X44           3979771
39103803810000Z01        1093979771
39103803810000Z03         230979771
39103803810000Z04           1979771
39103803810000Z06           9979771
39103803810000Z07           1979771
39103803810000Z08       83572979771
39103803810000Z09         348979771
39103803810000Z11       18366979771
39103803810000Z12        7576979771
39103803810000Z68         170979771
39103803810000Z72         565979771
39103803810000Z73        1251979771
39103803810000Z77        9213979771
39103803810000Z78       41808979771
39103803810000Z79        91699797AD
39103803810000Z81       51800979771
39103803810000Z88        2051979771
39103803810000Z89        9884979771
39103803810000Z98        4154979771
39103903910000X01        3803979771
39103903910000X08       23807979771
39103903910000X11        51639797AD
39103903910000X12         7469797AD
39103903910000X21        2548979771
39103903910000X30       44955979771
39103903910000X33       244379797AD
39103903910000X40       11534979771
39103903910000X41       982599797AD
39103903910000X44       10511979771
39103903910000X47        12119797MA
39103903910000Z01        23189797AD
39103903910000Z03         6709797AD
39103903910000Z04          169797AD
39103903910000Z05          609797AD
39103903910000Z06          209797AD
39103903910000Z08      3981729797AD
39103903910000Z09        6797979771
39103903910000Z10       16792979771
39103903910000Z11       540139797AD
39103903910000Z69       105119797MA
39103903910000Z72        17849797MA
39103903910000Z73        40009797AD
39103903910000Z77       116159797AD
39103903910000Z78      1181529797AD
39103903910000Z79       115349797AD
39103903910000Z81      169018979771
39103903910000Z82        12119797CT
39103903910000Z87        25429797AD
39103903910000Z88           69797AD
39103903910000Z89       205189797AD
39103903910000Z91         3289797MA
39103903910000Z96       183519797AD
39104004010000X01        3142979771
39104004010000X04          32979771
39104004010000X08       134959797CT
39104004010000X11        4788979771
39104004010000X12         981979771
39104004010000X21         483979771
39104004010000X30       108559797CT
39104004010000X40       127659797CT
39104004010000X41       648319797MA
39104004010000X44       30059979771
39104004010000Z01        1660979771
39104004010000Z02          20979771
39104004010000Z03         498979771
39104004010000Z04          18979771
39104004010000Z05          20979771
39104004010000Z08      256814979771
39104004010000Z10        3866979771
39104004010000Z72        63159797MA
39104004010000Z73        22129797MA
39104004010000Z74        1660979771
39104004010000Z79       127659797MA
39104004010000Z81      118993979771
39104004010000Z84       300599797AD
39104004010000Z88         483979771
39104004010000Z89       108559797MA
39104004010000Z93         251979771
39104004010000Z96        49689797MA
39104104110000X01         962979771
39104104110000X08        3695979771
39104104110000X11        1282979771
39104104110000X12         184979771
39104104110000X21         914979771
39104104110000X30       10818979771
39104104110000X40        2458979771
39104104110000X44       21054979771
39104104110000Z01         369979771
39104104110000Z02          15979771
39104104110000Z03         212979771
39104104110000Z04           2979771
39104104110000Z05           3979771
39104104110000Z06           8979771
39104104110000Z07           1979771
39104104110000Z08      102400979771
39104104110000Z09        2068979771
39104104110000Z10        2327979771
39104104110000Z67        2458979771
39104104110000Z72        1478979771
39104104110000Z74         369979771
39104104110000Z77        2496979771
39104104110000Z81       35244979771
39104104110000Z84       21054979771
39104104110000Z88         914979771
39104104110000Z89       10818979771
39104104110000Z93          18979771
39104104110000Z96        2217979771
39104204210000X01         483979771
39104204210000X04         159979771
39104204210000X08         487979771
39104204210000X11         543979771
39104204210000X12         277979771
39104204210000X21        2618979771
39104204210000X30        5716979771
39104204210000X41         376979771
39104204210000X44        3513979771
39104204210000Z01         327979771
39104204210000Z02           3979771
39104204210000Z03          69979771
39104204210000Z04           6979771
39104204210000Z05           2979771
39104204210000Z06           5979771
39104204210000Z08       30012979771
39104204210000Z10         888979771
39104204210000Z11       23319979771
39104204210000Z68         249979771
39104204210000Z73         6559797MA
39104204210000Z74         327979771
39104204210000Z77         260979771
39104204210000Z81       12223979771
39104204210000Z83        3513979771
39104204210000Z87        2276979771
39104204210000Z88          93979771
39104204210000Z89        5716979771
39104204210000Z91         168979771
39104304310000X01         877979771
39104304310000X08        2928979771
39104304310000X11        1177979771
39104304310000X12         315979771
39104304310000X21         809979771
39104304310000X30        2879979771
39104304310000X33        1362979771
39104304310000X40         730979771
39104304310000X41        6374979771
39104304310000X44       12624979771
39104304310000X47         316979771
39104304310000Z01         595979771
39104304310000Z03         177979771
39104304310000Z04           6979771
39104304310000Z05           1979771
39104304310000Z06           1979771
39104304310000Z08       54933979771
39104304310000Z09        2114979771
39104304310000Z10         341979771
39104304310000Z11         485979771
39104304310000Z67         288979771
39104304310000Z68         368979771
39104304310000Z72        1054979771
39104304310000Z73         368979771
39104304310000Z74         595979771
39104304310000Z77         737979771
39104304310000Z78        8018979771
39104304310000Z79         442979771
39104304310000Z81       23732979771
39104304310000Z82         316979771
39104304310000Z83       12624979771
39104304310000Z88         441979771
39104304310000Z89        1517979771
39104304310000Z93         104979771
39104304310000Z96        1506979771
39104404410000X01         287979771
39104404410000X04          65979771
39104404410000X08         889979771
39104404410000X11         175979771
39104404410000X12          95979771
39104404410000X21         244979771
39104404410000X30        1474979771
39104404410000X40         703979771
39104404410000X41        3082979771
39104404410000Z01         125979771
39104404410000Z02          46979771
39104404410000Z03          38979771
39104404410000Z04           2979771
39104404410000Z05           6979771
39104404410000Z06           2979771
39104404410000Z08       10638979771
39104404410000Z09         482979771
39104404410000Z10         664979771
39104404410000Z11       20114979771
39104404410000Z72          23979771
39104404410000Z73         235979771
39104404410000Z77        2149979771
39104404410000Z78        3080979771
39104404410000Z79         703979771
39104404410000Z81        5503979771
39104404410000Z88         244979771
39104404410000Z89        1474979771
39104404410000Z93          14979771
39104404410000Z96         631979771
39104504510000X01         571979771
39104504510000X04         360979771
39104504510000X08        1668979771
39104504510000X11         404979771
39104504510000X12         327979771
39104504510000X21         536979771
39104504510000X30        4638979771
39104504510000X40        33299797BC
39104504510000X41        8605979771
39104504510000X44        1900979771
39104504510000Z01         493979771
39104504510000Z02           3979771
39104504510000Z03         102979771
39104504510000Z05           6979771
39104504510000Z06           7979771
39104504510000Z08       33268979771
39104504510000Z10         681979771
39104504510000Z11        7268979771
39104504510000Z67        1862979771
39104504510000Z68         534979771
39104504510000Z69        1900979771
39104504510000Z72         192979771
39104504510000Z73         492979771
39104504510000Z77        33789797BC
39104504510000Z78       11006979771
39104504510000Z79        14679797BC
39104504510000Z81       190089797BC
39104504510000Z88           2979771
39104504510000Z89        4638979771
39104504510000Z93         116979771
39104504510000Z96         9849797AD
39104604610000X01        4617979771
39104604610000X08       28759979771
39104604610000X11        7545979771
39104604610000X12        1205979771
39104604610000X21       12516979771
39104604610000X30       19950979771
39104604610000X40       57275979771
39104604610000X41       98133979771
39104604610000Z01        3243979771
39104604610000Z02          37979771
39104604610000Z03         858979771
39104604610000Z04           7979771
39104604610000Z05           3979771
39104604610000Z06           1979771
39104604610000Z08      624006979771
39104604610000Z09        3345979771
39104604610000Z10        1434979771
39104604610000Z11       60991979771
39104604610000Z67        4000979771
39104604610000Z72        3490979771
39104604610000Z73        5028979771
39104604610000Z77       58501979771
39104604610000Z78      147752979771
39104604610000Z79       53275979771
39104604610000Z81      187874979771
39104604610000Z88       12516979771
39104604610000Z89       19950979771
39104604610000Z91        2442979771
39104604610000Z93         907979771
39104604610000Z96       22683979771
39104704710000X01         136979771
39104704710000X04          68979771
39104704710000X08         328979771
39104704710000X11         128979771
39104704710000X12          41979771
39104704710000X21          29979771
39104704710000X30         822979771
39104704710000X40         410979771
39104704710000X41        1910979771
39104704710000Z01          80979771
39104704710000Z02           2979771
39104704710000Z03          36979771
39104704710000Z08       10692979771
39104704710000Z67         410979771
39104704710000Z68          28979771
39104704710000Z72          35979771
39104704710000Z73          84979771
39104704710000Z81        3171979771
39104704710000Z88           1979771
39104704710000Z89         822979771
39104704710000Z96         209979771
39104804810000X01        2510979771
39104804810000X08       12872979771
39104804810000X11        3668979771
39104804810000X12        1488979771
39104804810000X21        3272979771
39104804810000X30       22651979771
39104804810000X33        6238979771
39104804810000X40       21121979771
39104804810000X41       71402979771
39104804810000Z01        1543979771
39104804810000Z03         459979771
39104804810000Z04           7979771
39104804810000Z05          30979771
39104804810000Z06           1979771
39104804810000Z07           1979771
39104804810000Z08      139572979771
39104804810000Z09        3603979771
39104804810000Z10        7715979771
39104804810000Z11       21771979771
39104804810000Z12       41456979771
39104804810000Z67       10654979771
39104804810000Z68        3272979771
39104804810000Z72        4673979771
39104804810000Z74        1543979771
39104804810000Z77       21494979771
39104804810000Z78       91544979771
39104804810000Z79       10467979771
39104804810000Z81      118446979771
39104804810000Z89       16413979771
39104804810000Z91        1546979771
39104804810000Z93         422979771
39104804810000Z96        9745979771
39104904910000X01        1109979771
39104904910000X04         969979771
39104904910000X08        1527979771
39104904910000X11        1667979771
39104904910000X12         281979771
39104904910000X21       30335979771
39104904910000X30        3557979771
39104904910000X40        1815979771
39104904910000X41        8494979771
39104904910000Z01        1135979771
39104904910000Z02          10979771
39104904910000Z03         306979771
39104904910000Z04           7979771
39104904910000Z06           6979771
39104904910000Z08       78196979771
39104904910000Z09        2136979771
39104904910000Z11       22220979771
39104904910000Z72         467979771
39104904910000Z73        1060979771
39104904910000Z74        1135979771
39104904910000Z78       46674979771
39104904910000Z79        1815979771
39104904910000Z81       44201979771
39104904910000Z88       30335979771
39104904910000Z89        3557979771
39104904910000Z93         225979771
39105005010000X01         207979771
39105005010000X04         190979771
39105005010000X08         571979771
39105005010000X11         190979771
39105005010000X12          92979771
39105005010000X21         363979771
39105005010000X30        1590979771
39105005010000X40         500979771
39105005010000X41        3021979771
39105005010000X44         634979771
39105005010000Z01         149979771
39105005010000Z02           2979771
39105005010000Z03          49979771
39105005010000Z04           1979771
39105005010000Z05           2979771
39105005010000Z08       16826979771
39105005010000Z09         441979771
39105005010000Z10         361979771
39105005010000Z67         500979771
39105005010000Z69         589979771
39105005010000Z72         212979771
39105005010000Z78        6927979771
39105005010000Z81        6108979771
39105005010000Z83          45979771
39105005010000Z88         363979771
39105005010000Z89        1590979771
39105005010000Z93          30979771
39105005010000Z96         359979771
39105305210000X01         135979771
39105305210000X04           3979771
39105305210000X08           2979771
39105305210000X11         178979771
39105305210000X12          19979771
39105305210000X21        1135979771
39105305210000X30        4061979771
39105305210000Z01         104979771
39105305210000Z03          26979771
39105305210000Z05           1979771
39105305210000Z08       13284979771
39105305210000Z10         163979771
39105305210000Z74         104979771
39105305210000Z81        5196979771
39105305210000Z87        1133979771
39105305210000Z88           2979771
39105305210000Z89        4061979771
39105305210000Z96           2979771
39105405310000X01        1287979771
39105405310000X04         365979771
39105405310000X08        3420979771
39105405310000X11        1986979771
39105405310000X12         397979771
39105405310000X21        2007979771
39105405310000X30        6731979771
39105405310000X40       12631979771
39105405310000X41       22956979771
39105405310000Z01         671979771
39105405310000Z02           7979771
39105405310000Z03         345979771
39105405310000Z04          10979771
39105405310000Z05           4979771
39105405310000Z08      160613979771
39105405310000Z09        3546979771
39105405310000Z10        1300979771
39105405310000Z11       33057979771
39105405310000Z68           7979771
39105405310000Z73        3420979771
39105405310000Z74         671979771
39105405310000Z77       12658979771
39105405310000Z78       30855979771
39105405310000Z79       12631979771
39105405310000Z81       44325979771
39105405310000Z87        2000979771
39105405310000Z89        6731979771
39105505410000X01         297979771
39105505410000X04         200979771
39105505410000X08         307979771
39105505410000X11         240979771
39105505410000X12          44979771
39105505410000X21        1021979771
39105505410000X30        1857979771
39105505410000X41        1848979771
39105505410000Z01         143979771
39105505410000Z02           2979771
39105505410000Z03          31979771
39105505410000Z05           4979771
39105505410000Z08       11202979771
39105505410000Z10         504979771
39105505410000Z72          44979771
39105505410000Z73         225979771
39105505410000Z74         143979771
39105505410000Z78        2536979771
39105505410000Z81        4726979771
39105505410000Z87         990979771
39105505410000Z88          31979771
39105505410000Z89        1857979771
39105505410000Z96          38979771
39105605510000X01         369979771
39105605510000X08        1847979771
39105605510000X11         514979771
39105605510000X12          59979771
39105605510000X21         595979771
39105605510000X30        2574979771
39105605510000X40        3363979771
39105605510000X41        8448979771
39105605510000X44        1604979771
39105605510000Z01         291979771
39105605510000Z03         139979771
39105605510000Z04           2979771
39105605510000Z08       36608979771
39105605510000Z09         419979771
39105605510000Z67        2146979771
39105605510000Z68         595979771
39105605510000Z69         565979771
39105605510000Z72         202979771
39105605510000Z73         388979771
39105605510000Z77        3378979771
39105605510000Z78       10602979771
39105605510000Z79        1217979771
39105605510000Z81       16584979771
39105605510000Z83        1039979771
39105605510000Z89        2574979771
39105605510000Z93          99979771
39105605510000Z96        1257979771
39105705610000X01          37979771
39105705610000X08          98979771
39105705610000X11          61979771
39105705610000X12          17979771
39105705610000X21           7979771
39105705610000X30         836979771
39105705610000X33         297979771
39105705610000X41         423979771
39105705610000X44          78979771
39105705610000Z01          39979771
39105705610000Z02           4979771
39105705610000Z03          25979771
39105705610000Z05           1979771
39105705610000Z08        5110979771
39105705610000Z10          11979771
39105705610000Z73          98979771
39105705610000Z81        1344979771
39105705610000Z83          78979771
39105705610000Z88           7979771
39105705610000Z89         539979771
